time,command,absolute,quadrature
37.041999999999916,0.012235980480909348,0.49484574794769287,-586
37.041999999999916,0.012235980480909348,0.49484574794769287,-586
37.05199999999991,0.012235980480909348,0.49484574794769287,-586
37.05199999999991,0.012235980480909348,0.49484574794769287,-586
37.0619999999999,0.012235980480909348,0.49484574794769287,-585
37.0619999999999,0.012235980480909348,0.49484574794769287,-585
37.07199999999989,0.012235980480909348,0.49444544315338135,-584
37.07199999999989,0.012235980480909348,0.49444544315338135,-584
37.08199999999988,0.012235980480909348,0.49484574794769287,-583
37.08199999999988,0.012235980480909348,0.49484574794769287,-583
37.09199999999987,0.08981475234031677,0.49484574794769287,-581
37.09199999999987,0.08981475234031677,0.49484574794769287,-581
37.10199999999986,0.08981475234031677,0.49484574794769287,-579
37.10199999999986,0.08981475234031677,0.49484574794769287,-579
37.11199999999985,0.08981475234031677,0.49484574794769287,-576
37.11199999999985,0.08981475234031677,0.49484574794769287,-576
37.121999999999844,0.08981475234031677,0.49484574794769287,-574
37.121999999999844,0.08981475234031677,0.49484574794769287,-574
37.131999999999834,0.08981475234031677,0.49484574794769287,-571
37.131999999999834,0.08981475234031677,0.49484574794769287,-571
37.141999999999825,0.08981475234031677,0.49484574794769287,-568
37.141999999999825,0.08981475234031677,0.49484574794769287,-568
37.152000000000044,0.08981475234031677,0.49484574794769287,-565
37.152000000000044,0.08981475234031677,0.49484574794769287,-565
37.162000000000035,0.08981475234031677,0.49484574794769287,-563
37.162000000000035,0.08981475234031677,0.49484574794769287,-563
37.172000000000025,0.08981475234031677,0.49484574794769287,-560
37.172000000000025,0.08981475234031677,0.49484574794769287,-560
37.182000000000016,0.1705140471458435,0.49484574794769287,-558
37.182000000000016,0.1705140471458435,0.49484574794769287,-558
37.19200000000001,0.1705140471458435,0.4952460825443268,-556
37.19200000000001,0.1705140471458435,0.4952460825443268,-556
37.202,0.1705140471458435,0.4956464171409607,-554
37.202,0.1705140471458435,0.4956464171409607,-554
37.21199999999999,0.1705140471458435,0.4960467517375946,-551
37.21199999999999,0.1705140471458435,0.4960467517375946,-551
37.22199999999998,0.1705140471458435,0.4964470863342285,-549
37.22199999999998,0.1705140471458435,0.4964470863342285,-549
37.23199999999997,0.1705140471458435,0.49684739112854004,-547
37.23199999999997,0.1705140471458435,0.49684739112854004,-547
37.24199999999996,0.1705140471458435,0.49724772572517395,-545
37.24199999999996,0.1705140471458435,0.49724772572517395,-545
37.25199999999995,0.1705140471458435,0.49764806032180786,-544
37.25199999999995,0.1705140471458435,0.49764806032180786,-544
37.261999999999944,0.2267507016658783,0.4980483949184418,-543
37.261999999999944,0.2267507016658783,0.4980483949184418,-543
37.271999999999935,0.2267507016658783,0.4980483949184418,-542
37.271999999999935,0.2267507016658783,0.4980483949184418,-542
37.2829999999999,0.2267507016658783,0.4984487295150757,-541
37.2829999999999,0.2267507016658783,0.4984487295150757,-541
37.29299999999989,0.2267507016658783,0.4988490343093872,-541
37.29299999999989,0.2267507016658783,0.4988490343093872,-541
37.302999999999884,0.2267507016658783,0.4988490343093872,-541
37.302999999999884,0.2267507016658783,0.4988490343093872,-541
37.312999999999874,0.2267507016658783,0.4992493689060211,-540
37.312999999999874,0.2267507016658783,0.4992493689060211,-540
37.322999999999865,0.2267507016658783,0.49964970350265503,-539
37.322999999999865,0.2267507016658783,0.49964970350265503,-539
37.332999999999856,0.2267507016658783,0.5000500082969666,-537
37.332999999999856,0.2267507016658783,0.5000500082969666,-537
37.34299999999985,0.2267507016658783,0.5008506774902344,-536
37.34299999999985,0.2267507016658783,0.5008506774902344,-536
37.35299999999984,0.25020474195480347,0.5012510418891907,-534
37.35299999999984,0.25020474195480347,0.5012510418891907,-534
37.36299999999983,0.25020474195480347,0.5020516514778137,-531
37.36299999999983,0.25020474195480347,0.5020516514778137,-531
37.37299999999982,0.25020474195480347,0.5028523206710815,-529
37.37299999999982,0.25020474195480347,0.5028523206710815,-529
37.38300000000004,0.25020474195480347,0.5036529898643494,-526
37.38300000000004,0.25020474195480347,0.5036529898643494,-526
37.39300000000003,0.25020474195480347,0.5044536590576172,-522
37.39300000000003,0.25020474195480347,0.5044536590576172,-522
37.40300000000002,0.25020474195480347,0.5052542686462402,-519
37.40300000000002,0.25020474195480347,0.5052542686462402,-519
37.41300000000001,0.25020474195480347,0.5060549378395081,-516
37.41300000000001,0.25020474195480347,0.5060549378395081,-516
37.423,0.25020474195480347,0.5068556070327759,-513
37.423,0.25020474195480347,0.5068556070327759,-513
37.43299999999999,0.25020474195480347,0.5080565810203552,-509
37.43299999999999,0.25020474195480347,0.5080565810203552,-509
37.442999999999984,0.25020474195480347,0.508857250213623,-507
37.442999999999984,0.25020474195480347,0.508857250213623,-507
37.45399999999995,0.25020474195480347,0.5100582242012024,-504
37.45399999999995,0.25020474195480347,0.5100582242012024,-504
37.46399999999994,0.25020474195480347,0.5108588933944702,-501
37.46399999999994,0.25020474195480347,0.5108588933944702,-501
37.47399999999993,0.25020474195480347,0.511659562587738,-497
37.47399999999993,0.25020474195480347,0.511659562587738,-497
37.483999999999924,0.25020474195480347,0.5128605365753174,-494
37.483999999999924,0.25020474195480347,0.5128605365753174,-494
37.493999999999915,0.25020474195480347,0.5136612057685852,-491
37.493999999999915,0.25020474195480347,0.5136612057685852,-491
37.503999999999905,0.25020474195480347,0.5148621797561646,-487
37.503999999999905,0.25020474195480347,0.5148621797561646,-487
37.513999999999896,0.25020474195480347,0.5160631537437439,-484
37.513999999999896,0.25020474195480347,0.5160631537437439,-484
